an;mois;nation_2;engin;pecherie_2;espece;poids
2019;4;MAURITANIENNE;CHALUT1;Peche hauturiere cephalopodes;Seiche;65
2019;4;MAURITANIENNE;CHALUT130;Peche hauturiere cephalopodes;Calamar;20
2019;4;MAURITANIENNE;CHALUT130;Peche hauturiere cephalopodes;Seiche;20
2019;4;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Poulpe;270
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Autres poissons démersaux;1030
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Calamar;20
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Dorades;40
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Poulpe;1314
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Seiche;100
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;St pierre;20
2019;4;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Volute;20
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Autres poissons démersaux;37820
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Calamar;200
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Dorades;5000
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Poulpe;38040
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Seiche;80
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Soles;6820
2019;4;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;St pierre;1982
2019;4;Turque;--;Peche hauturiere cephalopodes;Autres poissons démersaux;1150
2019;4;Turque;--;Peche hauturiere cephalopodes;Calamar;105
2019;4;Turque;--;Peche hauturiere cephalopodes;Dorades;730
2019;4;Turque;--;Peche hauturiere cephalopodes;Poulpe;135
2019;4;Turque;--;Peche hauturiere cephalopodes;Seiche;45
2019;4;Turque;--;Peche hauturiere cephalopodes;St pierre;30
2019;4;Turque;70;Peche hauturiere cephalopodes;Autres poissons démersaux;965
2019;4;Turque;70;Peche hauturiere cephalopodes;Calamar;75
2019;4;Turque;70;Peche hauturiere cephalopodes;Cherne;240
2019;4;Turque;70;Peche hauturiere cephalopodes;Dorades;285
2019;4;Turque;70;Peche hauturiere cephalopodes;Poulpe;360
2019;4;Turque;70;Peche hauturiere cephalopodes;Seiche;45
2019;4;Turque;70;Peche hauturiere cephalopodes;St pierre;405
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Autres poissons démersaux;3206
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Calamar;332
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Cherne;1419
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Courbines;515
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Dorades;4693
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Poulpe;4616
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Seiche;151
2019;4;Turque;chalut;Peche hauturiere cephalopodes;Soles;201
2019;4;Turque;chalut;Peche hauturiere cephalopodes;St pierre;1517
2019;4;Turque;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;7125
2019;4;Turque;CHALUT;Peche hauturiere cephalopodes;Calamar;496
2019;4;Turque;CHALUT;Peche hauturiere cephalopodes;Cherne;2160
2019;4;Turque;CHALUT;Peche hauturiere cephalopodes;Courbines;135
